Frame,Dev_mm_raw,Dev_mm_smooth
2258,0.000,0.000
2259,0.000,0.000
2260,0.000,0.000
2261,0.000,0.000
2262,0.000,0.000
2263,0.000,0.000
2264,0.000,0.000
2265,0.000,0.000
2266,0.000,0.000
2267,0.000,0.000
2268,0.000,0.000
2269,0.000,0.000
2270,0.000,0.000
2271,0.000,0.000
2272,0.000,0.000
2273,0.000,0.000
2274,0.000,0.000
2275,0.000,0.000
2276,0.000,0.000
2277,0.000,0.000
2278,0.000,0.000
2279,0.000,0.000
2280,0.000,0.000
2281,0.000,0.000
2282,0.000,0.000
2283,0.000,0.000
2284,0.000,0.000
2285,0.000,0.000
2286,0.000,0.000
2287,0.000,0.000
2288,0.000,0.000
2289,0.000,0.000
2290,0.000,0.000
2291,0.000,0.000
2292,0.000,-0.007
2293,0.000,-0.014
2294,0.000,-0.021
2295,-0.049,-0.028
2296,-0.049,-0.028
2297,-0.049,-0.028
2298,-0.049,-0.028
2299,0.000,-0.021
2300,0.000,-0.070
2301,0.000,-0.336
2302,0.000,-0.862
2303,-0.392,-1.569
2304,-1.913,-2.368
2305,-3.727,-3.181
2306,-4.953,-3.993
2307,-5.591,-4.750
2308,-5.689,-5.289
2309,-5.689,-5.570
2310,-5.689,-5.675
2311,-5.689,-5.689
2312,-5.689,-5.689
2313,-5.689,-5.689
2314,-5.689,-5.689
2315,-5.689,-5.689
2316,-5.689,-5.689
2317,-5.689,-5.689
2318,-5.689,-5.689
2319,-5.689,-5.689
2320,-5.689,-5.689
2321,-5.689,-5.689
2322,-5.689,-5.689
2323,-5.689,-5.689
2324,-5.689,-5.689
2325,-5.689,-5.689
2326,-5.689,-5.689
2327,-5.689,-5.689
2328,-5.689,-5.689
2329,-5.689,-5.689
2330,-5.689,-5.689
2331,-5.689,-5.689
2332,-5.689,-5.689
2333,-5.689,-5.689
2334,-5.689,-5.689
2335,-5.689,-5.689
2336,-5.689,-5.689
2337,-5.689,-5.689
2338,-5.689,-5.689
2339,-5.689,-5.689
2340,-5.689,-5.689
2341,-5.689,-5.689
2342,-5.689,-5.689
2343,-5.689,-5.682
2344,-5.689,-5.675
2345,-5.689,-5.668
2346,-5.640,-5.668
2347,-5.640,-5.668
2348,-5.640,-5.668
2349,-5.689,-5.661
2350,-5.689,-5.661
2351,-5.689,-5.668
2352,-5.640,-5.675
2353,-5.640,-5.668
2354,-5.689,-5.668
2355,-5.689,-5.661
2356,-5.640,-5.661
2357,-5.689,-5.661
2358,-5.640,-5.654
2359,-5.640,-5.654
2360,-5.640,-5.661
2361,-5.640,-5.661
2362,-5.689,-5.668
2363,-5.689,-5.675
2364,-5.689,-5.682
2365,-5.689,-5.689
2366,-5.689,-5.689
2367,-5.689,-5.689
2368,-5.689,-5.689
2369,-5.689,-5.689
2370,-5.689,-5.689
2371,-5.689,-5.689
2372,-5.689,-5.689
2373,-5.689,-5.689
2374,-5.689,-5.689
2375,-5.689,-5.689
2376,-5.689,-5.689
2377,-5.689,-5.689
2378,-5.689,-5.689
2379,-5.689,-5.689
2380,-5.689,-5.689
2381,-5.689,-5.689
2382,-5.689,-5.689
2383,-5.689,-5.689
2384,-5.689,-5.689
2385,-5.689,-5.689
2386,-5.689,-5.689
2387,-5.689,-5.689
2388,-5.689,-5.689
2389,-5.689,-5.689
2390,-5.689,-5.689
2391,-5.689,-5.689
2392,-5.689,-5.717
2393,-5.689,-5.878
2394,-5.689,-6.305
2395,-5.885,-6.936
2396,-6.817,-7.692
2397,-8.680,-8.477
2398,-10.102,-9.262
2399,-10.985,-10.018
2400,-11.181,-10.642
2401,-11.181,-10.999
2402,-11.181,-11.153
2403,-11.181,-11.181
2404,-11.181,-11.181
2405,-11.181,-11.181
2406,-11.181,-11.181
2407,-11.181,-11.181
2408,-11.181,-11.181
2409,-11.181,-11.181
2410,-11.181,-11.181
2411,-11.181,-11.181
2412,-11.181,-11.181
2413,-11.181,-11.181
2414,-11.181,-11.181
2415,-11.181,-11.181
2416,-11.181,-11.181
2417,-11.181,-11.181
2418,-11.181,-11.181
2419,-11.181,-11.181
2420,-11.181,-11.181
2421,-11.181,-11.181
2422,-11.181,-11.181
2423,-11.181,-11.181
2424,-11.181,-11.181
2425,-11.181,-11.181
2426,-11.181,-11.181
2427,-11.181,-11.181
2428,-11.181,-11.181
2429,-11.181,-11.181
2430,-11.181,-11.181
2431,-11.181,-11.181
2432,-11.181,-11.181
2433,-11.181,-11.181
2434,-11.181,-11.181
2435,-11.181,-11.181
2436,-11.181,-11.181
2437,-11.181,-11.181
2438,-11.181,-11.181
2439,-11.181,-11.181
2440,-11.181,-11.181
2441,-11.181,-11.181
2442,-11.181,-11.181
2443,-11.181,-11.181
2444,-11.181,-11.181
2445,-11.181,-11.181
2446,-11.181,-11.181
2447,-11.181,-11.181
2448,-11.181,-11.181
2449,-11.181,-11.181
2450,-11.181,-11.181
2451,-11.181,-11.181
2452,-11.181,-11.181
2453,-11.181,-11.181
2454,-11.181,-11.181
2455,-11.181,-11.181
2456,-11.181,-11.181
2457,-11.181,-11.181
2458,-11.181,-11.181
2459,-11.181,-11.181
2460,-11.181,-11.181
2461,-11.181,-11.181
2462,-11.181,-11.181
2463,-11.181,-11.181
2464,-11.181,-11.181
2465,-11.181,-11.181
2466,-11.181,-11.181
2467,-11.181,-11.181
2468,-11.181,-11.181
2469,-11.181,-11.181
2470,-11.181,-11.181
2471,-11.181,-11.181
2472,-11.181,-11.181
2473,-11.181,-11.181
2474,-11.181,-11.181
2475,-11.181,-11.181
2476,-11.181,-11.181
2477,-11.181,-11.181
2478,-11.181,-11.181
2479,-11.181,-11.181
2480,-11.181,-11.181
2481,-11.181,-11.181
2482,-11.181,-11.181
2483,-11.181,-11.181
2484,-11.181,-11.174
2485,-11.181,-11.083
2486,-11.181,-10.768
2487,-11.132,-10.200
2488,-10.544,-9.500
2489,-8.974,-8.771
2490,-7.209,-8.043
2491,-6.277,-7.321
2492,-6.081,-6.683
2493,-6.081,-6.270
2494,-6.081,-6.109
2495,-6.081,-6.081
2496,-6.081,-6.081
2497,-6.081,-6.081
2498,-6.081,-6.081
2499,-6.081,-6.081
2500,-6.081,-6.081
2501,-6.081,-6.025
2502,-6.081,-5.955
2503,-6.081,-5.885
2504,-5.689,-5.815
2505,-5.591,-5.745
2506,-5.591,-5.675
2507,-5.591,-5.605
2508,-5.591,-5.591
2509,-5.591,-5.591
2510,-5.591,-5.591
2511,-5.591,-5.591
2512,-5.591,-5.591
2513,-5.591,-5.591
2514,-5.591,-5.591
2515,-5.591,-5.591
2516,-5.591,-5.591
2517,-5.591,-5.591
2518,-5.591,-5.591
2519,-5.591,-5.591
2520,-5.591,-5.591
2521,-5.591,-5.591
2522,-5.591,-5.591
2523,-5.591,-5.591
2524,-5.591,-5.591
2525,-5.591,-5.591
2526,-5.591,-5.591
2527,-5.591,-5.591
2528,-5.591,-5.591
2529,-5.591,-5.591
2530,-5.591,-5.591
2531,-5.591,-5.591
2532,-5.591,-5.591
2533,-5.591,-5.591
2534,-5.591,-5.591
2535,-5.591,-5.591
2536,-5.591,-5.591
2537,-5.591,-5.591
2538,-5.591,-5.591
2539,-5.591,-5.591
2540,-5.591,-5.591
2541,-5.591,-5.591
2542,-5.591,-5.591
2543,-5.591,-5.591
2544,-5.591,-5.591
2545,-5.591,-5.591
2546,-5.591,-5.591
2547,-5.591,-5.591
2548,-5.591,-5.591
2549,-5.591,-5.591
2550,-5.591,-5.591
2551,-5.591,-5.591
2552,-5.591,-5.591
2553,-5.591,-5.591
2554,-5.591,-5.591
2555,-5.591,-5.591
2556,-5.591,-5.591
2557,-5.591,-5.591
2558,-5.591,-5.591
2559,-5.591,-5.591
2560,-5.591,-5.591
2561,-5.591,-5.591
2562,-5.591,-5.591
2563,-5.591,-5.591
2564,-5.591,-5.591
2565,-5.591,-5.591
2566,-5.591,-5.591
2567,-5.591,-5.591
2568,-5.591,-5.591
2569,-5.591,-5.591
2570,-5.591,-5.591
2571,-5.591,-5.591
2572,-5.591,-5.591
2573,-5.591,-5.591
2574,-5.591,-5.591
2575,-5.591,-5.591
2576,-5.591,-5.591
2577,-5.591,-5.535
2578,-5.591,-5.324
2579,-5.591,-4.876
2580,-5.198,-4.245
2581,-4.119,-3.531
2582,-2.452,-2.816
2583,-1.177,-2.102
2584,-0.588,-1.443
2585,-0.588,-0.939
2586,-0.588,-0.673
2587,-0.588,-0.588
2588,-0.588,-0.588
2589,-0.588,-0.588
2590,-0.588,-0.588
2591,-0.588,-0.588
2592,-0.588,-0.588
2593,-0.588,-0.581
2594,-0.588,-0.504
2595,-0.588,-0.427
2596,-0.539,-0.350
2597,-0.049,-0.273
2598,-0.049,-0.196
2599,-0.049,-0.119
2600,-0.049,-0.049
2601,-0.049,-0.049
2602,-0.049,-0.049
2603,-0.049,-0.049
2604,-0.049,-0.049
2605,-0.049,-0.049
2606,-0.049,-0.049
2607,-0.049,-0.049
2608,-0.049,-0.049
2609,-0.049,-0.049
2610,-0.049,-0.049
2611,-0.049,-0.049
2612,-0.049,-0.049
2613,-0.049,-0.042
2614,-0.049,-0.035
2615,-0.049,-0.028
2616,0.000,-0.028
2617,0.000,-0.028
2618,0.000,-0.028
2619,-0.049,-0.021
2620,-0.049,-0.021
2621,-0.049,-0.021
2622,0.000,-0.021
2623,0.000,-0.014
2624,0.000,-0.007
2625,0.000,0.000
2626,0.000,0.000
2627,0.000,0.000
2628,0.000,0.000
2629,0.000,0.000
2630,0.000,0.000
2631,0.000,0.000
2632,0.000,0.000
2633,0.000,0.000
2634,0.000,0.000
2635,0.000,0.000
2636,0.000,0.000
2637,0.000,0.000
2638,0.000,0.000
2639,0.000,0.000
2640,0.000,0.000
2641,0.000,0.000
2642,0.000,0.000
2643,0.000,0.000
2644,0.000,0.000
2645,0.000,0.000
2646,0.000,0.000
2647,0.000,-0.007
2648,0.000,-0.014
2649,0.000,-0.021
2650,-0.049,-0.028
2651,-0.049,-0.035
2652,-0.049,-0.042
2653,-0.049,-0.049
2654,-0.049,-0.049
2655,-0.049,-0.049
2656,-0.049,-0.049
2657,-0.049,-0.049
2658,-0.049,-0.049
2659,-0.049,-0.049
2660,-0.049,-0.049
2661,-0.049,-0.042
2662,-0.049,-0.042
2663,-0.049,-0.042
2664,0.000,-0.042
2665,-0.049,-0.042
2666,-0.049,-0.042
2667,-0.049,-0.042
2668,-0.049,-0.049
2669,-0.049,-0.070
2670,-0.049,-0.273
2671,-0.049,0.546
2672,-0.196,-0.105
2673,-1.471,-0.869
2674,5.689,-1.674
2675,-4.610,-2.480
2676,-5.394,-3.265
2677,-5.689,-3.867
2678,-5.689,-5.492
2679,-5.689,-5.647
2680,-5.689,-5.689
2681,-5.689,-5.689
2682,-5.689,-5.689
2683,-5.689,-5.689
2684,-5.689,-5.689
2685,-5.689,-5.689
2686,-5.689,-5.689
2687,-5.689,-5.689
2688,-5.689,-5.689
2689,-5.689,-5.689
2690,-5.689,-5.689
2691,-5.689,-5.689
2692,-5.689,-5.689
2693,-5.689,-5.689
2694,-5.689,-5.689
2695,-5.689,-5.689
2696,-5.689,-5.689
2697,-5.689,-5.689
2698,-5.689,-5.689
2699,-5.689,-5.689
2700,-5.689,-5.689
2701,-5.689,-5.689
2702,-5.689,-5.689
2703,-5.689,-5.689
2704,-5.689,-5.689
2705,-5.689,-5.689
2706,-5.689,-5.689
2707,-5.689,-5.689
2708,-5.689,-5.689
2709,-5.689,-5.689
2710,-5.689,-5.689
2711,-5.689,-5.689
2712,-5.689,-5.689
2713,-5.689,-5.689
2714,-5.689,-5.689
2715,-5.689,-5.689
2716,-5.689,-5.682
2717,-5.689,-5.675
2718,-5.689,-5.668
2719,-5.640,-5.668
2720,-5.640,-5.668
2721,-5.640,-5.668
2722,-5.689,-5.668
2723,-5.689,-5.675
2724,-5.689,-5.682
2725,-5.689,-5.689
2726,-5.689,-5.689
2727,-5.689,-5.689
2728,-5.689,-5.689
2729,-5.689,-5.689
2730,-5.689,-5.689
2731,-5.689,-5.689
2732,-5.689,-5.689
2733,-5.689,-5.689
2734,-5.689,-5.689
2735,-5.689,-5.689
2736,-5.689,-5.689
2737,-5.689,-5.689
2738,-5.689,-5.689
2739,-5.689,-5.689
2740,-5.689,-5.689
2741,-5.689,-5.689
2742,-5.689,-5.689
2743,-5.689,-5.689
2744,-5.689,-5.689
2745,-5.689,-5.689
2746,-5.689,-5.689
2747,-5.689,-5.689
2748,-5.689,-5.682
2749,-5.689,-5.675
2750,-5.689,-5.668
2751,-5.640,-5.668
2752,-5.640,-5.668
2753,-5.640,-5.661
2754,-5.689,-5.654
2755,-5.689,-5.661
2756,-5.640,-5.668
2757,-5.640,-5.675
2758,-5.689,-5.675
2759,-5.689,-5.675
2760,-5.689,-5.682
2761,-5.689,-5.731
2762,-5.689,-5.913
2763,-5.689,-6.375
2764,-5.983,-7.020
2765,-6.964,-7.783
2766,-8.925,-8.561
2767,-10.200,-9.339
2768,-11.034,-10.081
2769,-11.132,-10.677
2770,-11.132,-10.999
2771,-11.181,-11.139
2772,-11.132,-11.160
2773,-11.181,-11.167
2774,-11.181,-11.174
2775,-11.181,-11.174
2776,-11.181,-11.181
2777,-11.181,-11.181
2778,-11.181,-11.181
2779,-11.181,-11.181
2780,-11.181,-11.181
2781,-11.181,-11.181
2782,-11.181,-11.181
2783,-11.181,-11.181
2784,-11.181,-11.181
2785,-11.181,-11.181
2786,-11.181,-11.181
2787,-11.181,-11.181
2788,-11.181,-11.181
2789,-11.181,-11.181
2790,-11.181,-11.181
2791,-11.181,-11.181
2792,-11.181,-11.181
2793,-11.181,-11.181
2794,-11.181,-11.181
2795,-11.181,-11.181
2796,-11.181,-11.181
2797,-11.181,-11.181
2798,-11.181,-11.181
2799,-11.181,-11.181
2800,-11.181,-11.181
2801,-11.181,-11.174
2802,-11.181,-11.167
2803,-11.181,-11.160
2804,-11.132,-11.153
2805,-11.132,-11.146
2806,-11.132,-11.139
2807,-11.132,-11.139
2808,-11.132,-11.139
2809,-11.132,-11.139
2810,-11.181,-11.139
2811,-11.132,-11.139
2812,-11.132,-11.139
2813,-11.132,-11.146
2814,-11.132,-11.139
2815,-11.132,-11.139
2816,-11.181,-11.139
2817,-11.132,-11.139
2818,-11.132,-11.139
2819,-11.132,-11.139
2820,-11.132,-11.132
2821,-11.132,-11.139
2822,-11.132,-11.146
2823,-11.132,-11.153
2824,-11.181,-11.160
2825,-11.181,-11.167
2826,-11.181,-11.174
2827,-11.181,-11.181
2828,-11.181,-11.181
2829,-11.181,-11.181
2830,-11.181,-11.181
2831,-11.181,-11.181
2832,-11.181,-11.181
2833,-11.181,-11.181
2834,-11.181,-11.181
2835,-11.181,-11.181
2836,-11.181,-11.181
2837,-11.181,-11.181
2838,-11.181,-11.181
2839,-11.181,-11.181
2840,-11.181,-11.181
2841,-11.181,-11.181
2842,-11.181,-11.181
2843,-11.181,-11.181
2844,-11.181,-11.181
2845,-11.181,-11.181
2846,-11.181,-11.181
2847,-11.181,-11.181
2848,-11.181,-11.181
2849,-11.181,-11.181
2850,-11.181,-11.181
2851,-11.181,-11.181
2852,-11.181,-11.181
2853,-11.181,-11.181
2854,-11.181,-11.174
2855,-11.181,-11.097
2856,-11.181,-10.803
2857,-11.132,-10.242
2858,-10.642,-9.549
2859,-9.121,-8.820
2860,-7.258,-8.092
2861,-6.326,-7.370
2862,-6.081,-6.718
2863,-6.081,-6.284
2864,-6.081,-6.116
2865,-6.081,-6.081
2866,-6.081,-6.081
2867,-6.081,-6.081
2868,-6.081,-6.081
2869,-6.081,-6.074
2870,-6.081,-6.074
2871,-6.081,-6.025
2872,-6.032,-5.955
2873,-6.081,-5.885
2874,-5.738,-5.815
2875,-5.591,-5.745
2876,-5.591,-5.682
2877,-5.591,-5.612
2878,-5.591,-5.591
2879,-5.591,-5.591
2880,-5.591,-5.591
2881,-5.591,-5.591
2882,-5.591,-5.591
2883,-5.591,-5.591
2884,-5.591,-5.591
2885,-5.591,-5.591
2886,-5.591,-5.591
2887,-5.591,-5.591
2888,-5.591,-5.591
2889,-5.591,-5.591
2890,-5.591,-5.591
2891,-5.591,-5.591
2892,-5.591,-5.591
2893,-5.591,-5.591
2894,-5.591,-5.591
2895,-5.591,-5.591
2896,-5.591,-5.591
2897,-5.591,-5.591
2898,-5.591,-5.591
2899,-5.591,-5.591
2900,-5.591,-5.591
2901,-5.591,-5.591
2902,-5.591,-5.591
2903,-5.591,-5.591
2904,-5.591,-5.591
2905,-5.591,-5.591
2906,-5.591,-5.591
2907,-5.591,-5.591
2908,-5.591,-5.591
2909,-5.591,-5.591
2910,-5.591,-5.591
2911,-5.591,-5.591
2912,-5.591,-5.591
2913,-5.591,-5.591
2914,-5.591,-5.591
2915,-5.591,-5.591
2916,-5.591,-5.591
2917,-5.591,-5.591
2918,-5.591,-5.591
2919,-5.591,-5.591
2920,-5.591,-5.591
2921,-5.591,-5.591
2922,-5.591,-5.591
2923,-5.591,-5.591
2924,-5.591,-5.591
2925,-5.591,-5.591
2926,-5.591,-5.591
2927,-5.591,-5.591
2928,-5.591,-5.591
2929,-5.591,-5.591
2930,-5.591,-5.591
2931,-5.591,-5.591
2932,-5.591,-5.591
2933,-5.591,-5.591
2934,-5.591,-5.591
2935,-5.591,-5.591
2936,-5.591,-5.591
2937,-5.591,-5.591
2938,-5.591,-5.591
2939,-5.591,-5.591
2940,-5.591,-5.591
2941,-5.591,-5.591
2942,-5.591,-5.591
2943,-5.591,-5.591
2944,-5.591,-5.591
2945,-5.591,-5.591
2946,-5.591,-5.542
2947,-5.591,-5.345
2948,-5.591,-3.643
2949,-5.247,-3.012
2950,-4.217,-2.298
2951,6.326,-1.583
2952,-1.177,-0.869
2953,-0.588,-0.196
2954,-0.588,0.322
2955,-0.588,-0.666
2956,-0.539,-0.581
2957,-0.588,-0.581
2958,-0.588,-0.581
2959,-0.588,-0.581
2960,-0.588,-0.588
2961,-0.588,-0.581
2962,-0.588,-0.574
2963,-0.588,-0.504
2964,-0.539,-0.427
2965,-0.539,-0.350
2966,-0.098,-0.273
2967,-0.049,-0.196
2968,-0.049,-0.126
2969,-0.049,-0.056
2970,-0.049,-0.049
2971,-0.049,-0.049
2972,-0.049,-0.049
2973,-0.049,-0.049
2974,-0.049,-0.049
2975,-0.049,-0.049
2976,-0.049,-0.049
2977,-0.049,-0.049
2978,-0.049,-0.049
2979,-0.049,-0.049
2980,-0.049,-0.049
2981,-0.049,-0.049
2982,-0.049,-0.049
2983,-0.049,-0.049
2984,-0.049,-0.049
2985,-0.049,-0.049
2986,-0.049,-0.049
2987,-0.049,-0.049
2988,-0.049,-0.049
2989,-0.049,-0.049
2990,-0.049,-0.049
2991,-0.049,-0.049
2992,-0.049,-0.049
2993,-0.049,-0.049
2994,-0.049,-0.049
2995,-0.049,-0.049
2996,-0.049,-0.049
2997,-0.049,-0.049
2998,-0.049,-0.049
2999,-0.049,-0.049
3000,-0.049,-0.049
3001,-0.049,-0.049
3002,-0.049,-0.049
3003,-0.049,-0.049
3004,-0.049,-0.049
3005,-0.049,-0.049
3006,-0.049,-0.049
3007,-0.049,-0.049
3008,-0.049,-0.049
3009,-0.049,-0.049
3010,-0.049,-0.049
3011,-0.049,-0.049
3012,-0.049,-0.049
3013,-0.049,-0.049
3014,-0.049,-0.049
3015,-0.049,-0.049
3016,-0.049,-0.049
3017,-0.049,-0.049
3018,-0.049,-0.049
3019,-0.049,-0.049
3020,-0.049,-0.049
3021,-0.049,-0.049
3022,-0.049,-0.049
3023,-0.049,-0.049
3024,-0.049,-0.049
3025,-0.049,-0.049
3026,-0.049,-0.049
3027,-0.049,-0.049
3028,-0.049,-0.049
3029,-0.049,-0.049
3030,-0.049,-0.049
3031,-0.049,-0.049
3032,-0.049,-0.049
3033,-0.049,-0.049
3034,-0.049,-0.049
3035,-0.049,-0.049
3036,-0.049,-0.049
3037,-0.049,-0.049
3038,-0.049,-0.056
3039,-0.049,-0.133
3040,-0.049,-0.399
3041,-0.098,-0.946
3042,-0.588,-1.667
3043,-1.913,-2.466
3044,-3.874,-3.272
3045,-5.100,-4.070
3046,-5.640,-4.799
3047,-5.689,-5.338
3048,-5.689,-5.598
3049,-5.689,-5.682
3050,-5.689,-5.689
3051,-5.689,-5.689
3052,-5.689,-5.689
3053,-5.689,-5.689
3054,-5.689,-5.689
3055,-5.689,-5.689
3056,-5.689,-5.689
3057,-5.689,-5.689
3058,-5.689,-5.689
3059,-5.689,-5.689
3060,-5.689,-5.689
3061,-5.689,-5.689
3062,-5.689,-5.689
3063,-5.689,-5.689
3064,-5.689,-5.689
3065,-5.689,-5.689
3066,-5.689,-5.689
3067,-5.689,-5.689
3068,-5.689,-5.689
3069,-5.689,-5.689
3070,-5.689,-5.689
3071,-5.689,-5.689
3072,-5.689,-5.689
3073,-5.689,-5.689
3074,-5.689,-5.689
3075,-5.689,-5.689
3076,-5.689,-5.689
3077,-5.689,-5.689
3078,-5.689,-5.689
3079,-5.689,-5.689
3080,-5.689,-5.689
3081,-5.689,-5.689
3082,-5.689,-5.689
3083,-5.689,-5.689
3084,-5.689,-5.689
3085,-5.689,-5.689
3086,-5.689,-5.689
3087,-5.689,-5.689
3088,-5.689,-5.689
3089,-5.689,-5.689
3090,-5.689,-5.689
3091,-5.689,-5.689
3092,-5.689,-5.689
3093,-5.689,-5.689
3094,-5.689,-5.689
3095,-5.689,-5.689
3096,-5.689,-5.689
3097,-5.689,-5.689
3098,-5.689,-5.689
3099,-5.689,-5.689
3100,-5.689,-5.689
3101,-5.689,-5.689
3102,-5.689,-5.689
3103,-5.689,-5.689
3104,-5.689,-5.689
3105,-5.689,-5.689
3106,-5.689,-5.689
3107,-5.689,-5.689
3108,-5.689,-5.689
3109,-5.689,-5.689
3110,-5.689,-5.689
3111,-5.689,-5.689
3112,-5.689,-5.689
3113,-5.689,-5.689
3114,-5.689,-5.689
3115,-5.689,-5.689
3116,-5.689,-5.689
3117,-5.689,-5.689
3118,-5.689,-5.689
3119,-5.689,-5.689
3120,-5.689,-5.689
3121,-5.689,-5.689
3122,-5.689,-5.689
3123,-5.689,-5.689
3124,-5.689,-5.689
3125,-5.689,-5.689
3126,-5.689,-5.689
3127,-5.689,-5.689
3128,-5.689,-5.689
3129,-5.689,-5.689
3130,-5.689,-5.696
3131,-5.689,-5.829
3132,-5.689,-6.193
3133,-5.738,-6.782
3134,-6.620,-7.496
3135,-8.239,-8.281
3136,-9.808,-9.065
3137,-10.691,-9.843
3138,-11.181,-10.495
3139,-11.181,-10.915
3140,-11.181,-11.111
3141,-11.181,-11.181
3142,-11.181,-11.181
3143,-11.181,-11.181
3144,-11.181,-11.181
3145,-11.181,-11.181
3146,-11.181,-11.181
3147,-11.181,-11.174
3148,-11.181,-11.174
3149,-11.181,-11.174
3150,-11.132,-11.174
3151,-11.181,-11.174
3152,-11.181,-11.174
3153,-11.181,-11.174
3154,-11.181,-11.181
3155,-11.181,-11.181
3156,-11.181,-11.181
3157,-11.181,-11.181
3158,-11.181,-11.181
3159,-11.181,-11.181
3160,-11.181,-11.181
3161,-11.181,-11.181
3162,-11.181,-11.181
3163,-11.181,-11.181
3164,-11.181,-11.181
3165,-11.181,-11.181
3166,-11.181,-11.181
3167,-11.181,-11.181
3168,-11.181,-11.181
3169,-11.181,-11.181
3170,-11.181,-11.181
3171,-11.181,-11.181
3172,-11.181,-11.181
3173,-11.181,-11.181
3174,-11.181,-11.181
3175,-11.181,-11.181
3176,-11.181,-11.174
3177,-11.181,-11.167
3178,-11.181,-11.160
3179,-11.132,-11.153
3180,-11.132,-11.146
3181,-11.132,-11.139
3182,-11.132,-11.132
3183,-11.132,-11.132
3184,-11.132,-11.132
3185,-11.132,-11.132
3186,-11.132,-11.132
3187,-11.132,-11.132
3188,-11.132,-11.132
3189,-11.132,-11.132
3190,-11.132,-11.132
3191,-11.132,-11.132
3192,-11.132,-11.132
3193,-11.132,-11.132
3194,-11.132,-11.132
3195,-11.132,-11.132
3196,-11.132,-11.132
3197,-11.132,-11.132
3198,-11.132,-11.132
3199,-11.132,-11.132
3200,-11.132,-11.132
3201,-11.132,-11.132
3202,-11.132,-11.132
3203,-11.132,-11.132
3204,-11.132,-11.132
3205,-11.132,-11.132
3206,-11.132,-11.132
3207,-11.132,-11.132
3208,-11.132,-11.132
3209,-11.132,-11.132
3210,-11.132,-11.132
3211,-11.132,-11.132
3212,-11.132,-11.132
3213,-11.132,-11.132
3214,-11.132,-11.132
3215,-11.132,-11.132
3216,-11.132,-11.132
3217,-11.132,-11.132
3218,-11.132,-11.132
3219,-11.132,-11.132
3220,-11.132,-11.132
3221,-11.132,-11.132
3222,-11.132,-11.132
3223,-11.132,-11.132
3224,-11.132,-11.083
3225,-11.132,-10.845
3226,-11.132,-10.312
3227,-10.789,-9.647
3228,-9.465,-8.925
3229,-7.405,-8.204
3230,-6.473,-7.482
3231,-6.081,-6.810
3232,-6.081,-6.326
3233,-6.081,-6.137
3234,-6.081,-6.081
3235,-6.081,-6.081
3236,-6.081,-6.081
3237,-6.081,-6.081
3238,-6.081,-6.081
3239,-6.081,-6.081
3240,-6.081,-6.060
3241,-6.081,-5.990
3242,-6.081,-5.920
3243,-5.934,-5.850
3244,-5.591,-5.780
3245,-5.591,-5.710
3246,-5.591,-5.640
3247,-5.591,-5.591
3248,-5.591,-5.591
3249,-5.591,-5.591
3250,-5.591,-5.591
3251,-5.591,-5.591
3252,-5.591,-5.591
3253,-5.591,-5.591
3254,-5.591,-5.591
3255,-5.591,-5.591
3256,-5.591,-5.591
3257,-5.591,-5.591
3258,-5.591,-5.591
3259,-5.591,-5.591
3260,-5.591,-5.591
3261,-5.591,-5.591
3262,-5.591,-5.591
3263,-5.591,-5.591
3264,-5.591,-5.591
3265,-5.591,-5.591
3266,-5.591,-5.591
3267,-5.591,-5.591
3268,-5.591,-5.591
3269,-5.591,-5.591
3270,-5.591,-5.591
3271,-5.591,-5.591
3272,-5.591,-5.591
3273,-5.591,-5.591
3274,-5.591,-5.591
3275,-5.591,-5.591
3276,-5.591,-5.591
3277,-5.591,-5.591
3278,-5.591,-5.591
3279,-5.591,-5.591
3280,-5.591,-5.591
3281,-5.591,-5.591
3282,-5.591,-5.591
3283,-5.591,-5.591
3284,-5.591,-5.591
3285,-5.591,-5.591
3286,-5.591,-5.591
3287,-5.591,-5.591
3288,-5.591,-5.591
3289,-5.591,-5.591
3290,-5.591,-5.591
3291,-5.591,-5.591
3292,-5.591,-5.591
3293,-5.591,-5.591
3294,-5.591,-5.591
3295,-5.591,-5.591
3296,-5.591,-5.591
3297,-5.591,-5.591
3298,-5.591,-5.591
3299,-5.591,-5.591
3300,-5.591,-5.591
3301,-5.591,-5.591
3302,-5.591,-5.591
3303,-5.591,-5.591
3304,-5.591,-5.591
3305,-5.591,-5.591
3306,-5.591,-5.591
3307,-5.591,-5.591
3308,-5.591,-5.591
3309,-5.591,-5.591
3310,-5.591,-5.591
3311,-5.591,-5.591
3312,-5.591,-5.591
3313,-5.591,-5.591
3314,-5.591,-5.591
3315,-5.591,-5.591
3316,-5.591,-5.471
3317,-5.591,-3.832
3318,-5.591,-3.314
3319,-4.757,-2.641
3320,5.885,-1.927
3321,-1.962,-1.212
3322,-0.883,-0.497
3323,-0.588,0.098
3324,-0.588,-0.827
3325,-0.588,-0.631
3326,-0.588,-0.588
3327,-0.588,-0.588
3328,-0.588,-0.588
3329,-0.588,-0.588
3330,-0.588,-0.588
3331,-0.588,-0.588
3332,-0.588,-0.567
3333,-0.588,-0.490
3334,-0.588,-0.413
3335,-0.441,-0.336
3336,-0.049,-0.259
3337,-0.049,-0.182
3338,-0.049,-0.105
3339,-0.049,-0.049
3340,-0.049,-0.049
3341,-0.049,-0.049
3342,-0.049,-0.049
